user_id,product_id,event_type,score,segment
user_0043,p026,view,5,wedding_shopper
user_0043,p047,view,5,wedding_shopper
user_0043,p033,view,1,wedding_shopper
user_0043,p057,click,2,wedding_shopper
user_0043,p071,click,3,wedding_shopper
user_0043,p099,click,5,wedding_shopper
user_0043,p064,view,4,wedding_shopper
user_0043,p027,view,2,wedding_shopper
user_0043,p002,view,2,wedding_shopper
user_0043,p001,view,2,wedding_shopper
user_0043,p043,click,4,wedding_shopper
user_0043,p087,add_to_cart,3,wedding_shopper
user_0043,p064,click,5,wedding_shopper
user_0043,p027,view,2,wedding_shopper
user_0043,p033,view,5,wedding_shopper
user_0043,p001,click,3,wedding_shopper
user_0043,p005,view,2,wedding_shopper
user_0043,p064,view,2,wedding_shopper
user_0043,p034,view,4,wedding_shopper
user_0043,p057,click,1,wedding_shopper
user_0043,p034,click,5,wedding_shopper
user_0043,p057,view,2,wedding_shopper
user_0043,p027,click,3,wedding_shopper
user_0043,p033,view,3,wedding_shopper
user_0043,p057,view,4,wedding_shopper
user_0044,p087,view,2,wedding_shopper
user_0044,p087,view,4,wedding_shopper
user_0044,p027,click,3,wedding_shopper
user_0044,p031,view,2,wedding_shopper
user_0044,p026,view,4,wedding_shopper
user_0044,p058,click,5,wedding_shopper
user_0044,p034,view,3,wedding_shopper
user_0044,p085,click,1,wedding_shopper
user_0044,p057,view,1,wedding_shopper
user_0044,p083,add_to_cart,1,wedding_shopper
user_0044,p026,click,1,wedding_shopper
user_0044,p099,view,4,wedding_shopper
user_0044,p099,view,4,wedding_shopper
user_0044,p027,view,3,wedding_shopper
user_0044,p043,click,2,wedding_shopper
user_0044,p099,view,3,wedding_shopper
user_0044,p046,view,4,wedding_shopper
user_0044,p099,view,3,wedding_shopper
user_0044,p043,view,2,wedding_shopper
user_0044,p026,view,1,wedding_shopper
user_0044,p057,add_to_cart,5,wedding_shopper
user_0044,p064,view,2,wedding_shopper
user_0044,p083,view,5,wedding_shopper
user_0044,p087,view,4,wedding_shopper
user_0044,p047,view,5,wedding_shopper
user_0045,p002,click,2,wedding_shopper
user_0045,p043,view,1,wedding_shopper
user_0045,p002,click,1,wedding_shopper
user_0045,p047,view,4,wedding_shopper
user_0045,p001,click,3,wedding_shopper
user_0045,p043,click,5,wedding_shopper
user_0045,p046,view,3,wedding_shopper
user_0045,p047,view,5,wedding_shopper
user_0045,p046,view,3,wedding_shopper
user_0045,p001,view,3,wedding_shopper
user_0045,p034,click,4,wedding_shopper
user_0045,p087,view,5,wedding_shopper
user_0045,p034,view,1,wedding_shopper
user_0045,p034,view,1,wedding_shopper
user_0045,p057,view,4,wedding_shopper
user_0045,p064,add_to_cart,3,wedding_shopper
user_0045,p046,view,1,wedding_shopper
user_0045,p043,click,4,wedding_shopper
user_0045,p087,view,1,wedding_shopper
user_0046,p034,add_to_cart,1,wedding_shopper
user_0046,p033,view,2,wedding_shopper
user_0046,p031,view,4,wedding_shopper
user_0046,p046,view,1,wedding_shopper
user_0046,p027,add_to_cart,1,wedding_shopper
user_0046,p083,add_to_cart,5,wedding_shopper
user_0046,p034,add_to_cart,2,wedding_shopper
user_0046,p046,view,5,wedding_shopper
user_0046,p027,click,5,wedding_shopper
user_0046,p001,click,3,wedding_shopper
user_0046,p083,click,2,wedding_shopper
user_0046,p099,view,4,wedding_shopper
user_0046,p031,add_to_cart,4,wedding_shopper
user_0046,p058,view,3,wedding_shopper
user_0046,p027,view,3,wedding_shopper
user_0046,p057,click,4,wedding_shopper
user_0046,p034,view,1,wedding_shopper
user_0047,p083,view,1,wedding_shopper
user_0047,p031,view,2,wedding_shopper
user_0047,p047,view,1,wedding_shopper
user_0047,p058,click,3,wedding_shopper
user_0047,p064,add_to_cart,1,wedding_shopper
user_0047,p087,click,4,wedding_shopper
user_0047,p034,click,3,wedding_shopper
user_0048,p034,view,2,wedding_shopper
user_0048,p046,view,1,wedding_shopper
user_0048,p031,add_to_cart,5,wedding_shopper
user_0048,p083,click,2,wedding_shopper
user_0048,p058,click,3,wedding_shopper
user_0048,p026,click,2,wedding_shopper
user_0048,p001,view,1,wedding_shopper
user_0048,p033,click,2,wedding_shopper
user_0048,p057,click,3,wedding_shopper
user_0048,p047,add_to_cart,1,wedding_shopper
user_0048,p087,view,2,wedding_shopper
user_0048,p064,view,3,wedding_shopper
user_0048,p057,view,3,wedding_shopper
user_0048,p085,click,5,wedding_shopper
user_0048,p026,view,4,wedding_shopper
user_0048,p058,view,2,wedding_shopper
user_0048,p002,view,1,wedding_shopper
user_0048,p002,view,5,wedding_shopper
user_0048,p005,view,3,wedding_shopper
user_0048,p046,view,4,wedding_shopper
user_0048,p033,view,5,wedding_shopper
user_0048,p064,add_to_cart,5,wedding_shopper
user_0048,p085,add_to_cart,4,wedding_shopper
user_0048,p031,view,1,wedding_shopper
user_0048,p057,view,1,wedding_shopper
user_0049,p047,click,3,wedding_shopper
user_0049,p099,view,1,wedding_shopper
user_0049,p057,view,1,wedding_shopper
user_0049,p001,view,5,wedding_shopper
user_0049,p033,view,2,wedding_shopper
user_0049,p085,click,3,wedding_shopper
user_0049,p085,click,5,wedding_shopper
user_0049,p001,click,3,wedding_shopper
user_0049,p085,view,3,wedding_shopper
user_0049,p047,view,4,wedding_shopper
user_0049,p043,add_to_cart,5,wedding_shopper
user_0049,p027,click,4,wedding_shopper
user_0049,p099,view,4,wedding_shopper
user_0049,p031,view,4,wedding_shopper
user_0049,p087,view,5,wedding_shopper
user_0049,p058,view,1,wedding_shopper
user_0049,p002,view,1,wedding_shopper
user_0049,p027,view,4,wedding_shopper
user_0049,p058,click,2,wedding_shopper
user_0049,p099,add_to_cart,4,wedding_shopper
user_0049,p071,view,2,wedding_shopper
user_0050,p073,view,1,daily_wear
user_0050,p075,view,1,daily_wear
user_0050,p075,view,4,daily_wear
user_0050,p065,add_to_cart,2,daily_wear
user_0050,p072,view,4,daily_wear
user_0050,p017,click,3,daily_wear
user_0050,p045,view,4,daily_wear
user_0050,p069,view,3,daily_wear
user_0050,p048,view,4,daily_wear
user_0050,p069,purchase,3,daily_wear
user_0050,p019,view,4,daily_wear
user_0050,p072,view,3,daily_wear
user_0050,p086,view,3,daily_wear
user_0050,p081,purchase,3,daily_wear
user_0050,p048,click,2,daily_wear
user_0050,p079,view,5,daily_wear
user_0050,p006,purchase,2,daily_wear
user_0050,p006,purchase,5,daily_wear
user_0051,p006,view,3,daily_wear
user_0051,p082,view,1,daily_wear
user_0051,p069,view,1,daily_wear
user_0051,p082,click,2,daily_wear
user_0051,p098,add_to_cart,3,daily_wear
user_0051,p098,click,3,daily_wear
user_0051,p017,view,4,daily_wear
user_0052,p082,click,1,daily_wear
user_0052,p098,click,4,daily_wear
user_0052,p081,view,4,daily_wear
user_0052,p045,view,5,daily_wear
user_0052,p052,click,5,daily_wear
user_0052,p079,view,5,daily_wear
user_0052,p074,click,5,daily_wear
user_0052,p017,view,5,daily_wear
user_0052,p072,add_to_cart,4,daily_wear
user_0052,p075,view,5,daily_wear
user_0052,p086,view,1,daily_wear
user_0053,p073,view,5,daily_wear
user_0053,p082,add_to_cart,5,daily_wear
user_0053,p082,click,2,daily_wear
user_0053,p081,click,5,daily_wear
user_0053,p098,view,2,daily_wear
user_0053,p006,view,4,daily_wear
user_0053,p052,view,2,daily_wear
user_0053,p010,view,5,daily_wear
user_0053,p075,view,1,daily_wear
user_0053,p081,click,3,daily_wear
user_0053,p052,click,2,daily_wear
user_0053,p017,view,4,daily_wear
user_0053,p081,add_to_cart,3,daily_wear
user_0053,p079,view,5,daily_wear
user_0053,p074,view,1,daily_wear
user_0053,p081,view,2,daily_wear
user_0053,p082,view,4,daily_wear
user_0053,p017,purchase,2,daily_wear
user_0053,p072,view,5,daily_wear
user_0054,p073,click,2,daily_wear
user_0054,p048,view,5,daily_wear
user_0054,p023,click,2,daily_wear
user_0054,p072,click,1,daily_wear
user_0054,p082,add_to_cart,3,daily_wear
user_0054,p072,view,4,daily_wear
user_0054,p098,view,4,daily_wear
user_0054,p051,view,2,daily_wear
user_0054,p052,view,5,daily_wear
user_0054,p017,add_to_cart,5,daily_wear
user_0054,p074,click,2,daily_wear
user_0054,p037,purchase,5,daily_wear
user_0054,p072,view,5,daily_wear
user_0054,p017,view,5,daily_wear
user_0054,p010,view,4,daily_wear
user_0054,p023,click,2,daily_wear
user_0054,p072,click,5,daily_wear
user_0054,p051,view,1,daily_wear
user_0054,p072,view,2,daily_wear
user_0054,p098,purchase,1,daily_wear
user_0054,p006,view,2,daily_wear
user_0054,p019,click,1,daily_wear
user_0054,p037,view,1,daily_wear
user_0055,p086,view,2,daily_wear
user_0055,p072,view,2,daily_wear
user_0055,p037,click,4,daily_wear
user_0055,p023,view,5,daily_wear
user_0055,p074,view,3,daily_wear
user_0055,p019,view,3,daily_wear
user_0055,p051,view,2,daily_wear
user_0055,p069,view,1,daily_wear
user_0055,p073,view,4,daily_wear
user_0055,p048,view,5,daily_wear
user_0055,p051,click,4,daily_wear
user_0055,p074,add_to_cart,2,daily_wear
user_0055,p023,view,1,daily_wear
user_0055,p045,view,3,daily_wear
user_0055,p082,purchase,1,daily_wear
user_0056,p069,view,3,daily_wear
user_0056,p074,view,2,daily_wear
user_0056,p052,purchase,3,daily_wear
user_0056,p082,click,3,daily_wear
user_0056,p079,view,2,daily_wear
user_0057,p082,click,4,daily_wear
user_0057,p072,purchase,4,daily_wear
user_0057,p065,click,4,daily_wear
user_0057,p086,view,3,daily_wear
user_0057,p075,click,4,daily_wear
user_0057,p073,view,2,daily_wear
user_0057,p081,view,3,daily_wear
user_0057,p081,click,4,daily_wear
user_0057,p051,add_to_cart,4,daily_wear
user_0057,p079,view,1,daily_wear
user_0057,p048,view,1,daily_wear
user_0058,p045,add_to_cart,5,daily_wear
user_0058,p075,view,3,daily_wear
user_0058,p052,view,3,daily_wear
user_0058,p048,click,3,daily_wear
user_0058,p065,view,2,daily_wear
user_0058,p079,view,1,daily_wear
user_0058,p073,view,1,daily_wear
user_0058,p079,view,4,daily_wear
user_0058,p019,add_to_cart,2,daily_wear
user_0058,p081,view,5,daily_wear
user_0058,p010,click,1,daily_wear
user_0058,p051,add_to_cart,4,daily_wear
user_0058,p023,view,2,daily_wear
user_0058,p079,view,5,daily_wear
user_0058,p045,add_to_cart,4,daily_wear
user_0058,p023,click,3,daily_wear
user_0059,p017,view,3,daily_wear
user_0059,p074,view,2,daily_wear
user_0059,p037,view,5,daily_wear
user_0059,p079,add_to_cart,5,daily_wear
user_0059,p045,view,3,daily_wear
user_0059,p006,view,2,daily_wear
user_0059,p081,click,4,daily_wear
user_0059,p073,view,1,daily_wear
user_0059,p051,click,1,daily_wear
user_0059,p048,view,5,daily_wear
user_0059,p079,view,2,daily_wear
user_0059,p010,add_to_cart,3,daily_wear
user_0059,p048,click,3,daily_wear
user_0059,p079,view,5,daily_wear
user_0059,p086,view,2,daily_wear
user_0059,p051,view,1,daily_wear
user_0059,p065,click,1,daily_wear
user_0059,p079,view,4,daily_wear
user_0059,p019,view,2,daily_wear
user_0060,p045,view,5,daily_wear
user_0060,p073,view,3,daily_wear
user_0060,p072,view,2,daily_wear
user_0060,p079,view,4,daily_wear
user_0060,p073,view,3,daily_wear
user_0060,p079,view,4,daily_wear
user_0060,p079,click,3,daily_wear
user_0060,p072,view,2,daily_wear
user_0060,p023,view,1,daily_wear
user_0060,p073,view,2,daily_wear
user_0060,p069,add_to_cart,5,daily_wear
user_0060,p010,view,2,daily_wear
user_0060,p006,view,1,daily_wear
user_0060,p019,view,3,daily_wear
user_0060,p017,click,5,daily_wear
user_0060,p072,click,1,daily_wear
user_0060,p048,view,4,daily_wear
user_0060,p075,view,5,daily_wear
user_0060,p082,view,2,daily_wear
user_0060,p074,click,4,daily_wear
user_0060,p019,view,4,daily_wear
user_0061,p017,view,4,daily_wear
user_0061,p074,view,4,daily_wear
user_0061,p073,click,1,daily_wear
user_0061,p048,add_to_cart,1,daily_wear
user_0061,p082,add_to_cart,3,daily_wear
user_0061,p048,click,4,daily_wear
user_0061,p074,click,5,daily_wear
user_0061,p065,view,1,daily_wear
user_0061,p082,purchase,4,daily_wear
user_0061,p082,click,1,daily_wear
user_0061,p048,click,4,daily_wear
user_0061,p010,view,5,daily_wear
user_0062,p052,view,1,daily_wear
user_0062,p019,click,3,daily_wear
user_0062,p069,click,5,daily_wear
user_0062,p010,click,2,daily_wear
user_0062,p017,click,2,daily_wear
user_0062,p037,add_to_cart,5,daily_wear
user_0062,p006,click,2,daily_wear
user_0062,p069,view,2,daily_wear
user_0062,p017,view,4,daily_wear
user_0062,p075,view,2,daily_wear
user_0062,p073,view,5,daily_wear
user_0062,p079,click,1,daily_wear
user_0062,p045,click,5,daily_wear
user_0062,p019,view,5,daily_wear
user_0062,p086,click,3,daily_wear
user_0062,p079,click,1,daily_wear
user_0062,p079,view,3,daily_wear
user_0062,p069,view,4,daily_wear
user_0063,p037,view,5,daily_wear
user_0063,p023,view,1,daily_wear
user_0063,p048,purchase,3,daily_wear
user_0063,p048,view,5,daily_wear
user_0063,p023,view,1,daily_wear
user_0063,p073,view,1,daily_wear
user_0063,p072,click,2,daily_wear
user_0063,p073,view,5,daily_wear
user_0063,p023,click,1,daily_wear
user_0063,p072,view,2,daily_wear
user_0063,p072,view,1,daily_wear
user_0063,p048,view,5,daily_wear
user_0063,p081,click,3,daily_wear
user_0063,p075,view,2,daily_wear
user_0063,p073,add_to_cart,1,daily_wear
user_0063,p069,click,2,daily_wear
user_0063,p074,view,1,daily_wear
user_0063,p073,view,3,daily_wear
user_0063,p065,view,2,daily_wear
user_0064,p048,view,3,daily_wear
user_0064,p023,click,2,daily_wear
user_0064,p079,click,2,daily_wear
user_0064,p037,purchase,1,daily_wear
user_0064,p081,view,5,daily_wear
user_0064,p052,click,5,daily_wear
user_0064,p082,view,4,daily_wear
user_0064,p072,click,4,daily_wear
user_0064,p086,view,1,daily_wear
user_0064,p072,view,4,daily_wear
user_0064,p072,view,4,daily_wear
user_0064,p065,view,4,daily_wear
user_0064,p017,view,3,daily_wear
user_0064,p048,view,1,daily_wear
user_0064,p006,click,2,daily_wear
user_0064,p069,click,4,daily_wear
user_0064,p045,view,5,daily_wear
user_0064,p073,click,1,daily_wear
user_0064,p086,add_to_cart,2,daily_wear
user_0064,p023,view,2,daily_wear
user_0064,p075,view,4,daily_wear
user_0064,p072,click,2,daily_wear
user_0064,p010,click,4,daily_wear
user_0064,p037,view,4,daily_wear
user_0064,p010,click,5,daily_wear
user_0064,p037,click,3,daily_wear
user_0065,p019,click,3,daily_wear
user_0065,p006,add_to_cart,4,daily_wear
user_0065,p065,view,1,daily_wear
user_0065,p051,add_to_cart,1,daily_wear
user_0065,p037,view,1,daily_wear
user_0065,p052,add_to_cart,2,daily_wear
user_0065,p010,view,5,daily_wear
user_0065,p010,view,1,daily_wear
user_0065,p052,click,3,daily_wear
user_0065,p082,view,4,daily_wear
user_0066,p081,view,1,daily_wear
user_0066,p082,add_to_cart,1,daily_wear
user_0066,p082,click,3,daily_wear
user_0066,p051,view,2,daily_wear
user_0066,p081,click,5,daily_wear
user_0066,p019,view,3,daily_wear
user_0066,p079,view,2,daily_wear
user_0066,p010,click,3,daily_wear
user_0066,p048,view,2,daily_wear
user_0066,p082,click,1,daily_wear
user_0067,p051,view,1,daily_wear
user_0067,p045,add_to_cart,4,daily_wear
user_0067,p019,purchase,3,daily_wear
user_0067,p069,add_to_cart,3,daily_wear
user_0067,p069,view,2,daily_wear
user_0067,p075,click,5,daily_wear
user_0067,p037,view,2,daily_wear
user_0067,p037,view,3,daily_wear
user_0067,p048,view,5,daily_wear
user_0067,p081,view,2,daily_wear
user_0067,p075,view,1,daily_wear
user_0067,p048,view,4,daily_wear
user_0067,p037,view,1,daily_wear
user_0067,p072,add_to_cart,4,daily_wear
user_0067,p082,add_to_cart,5,daily_wear
user_0067,p069,view,5,daily_wear
user_0067,p048,view,1,daily_wear
user_0067,p073,click,5,daily_wear
user_0067,p072,view,1,daily_wear
user_0067,p037,view,3,daily_wear
user_0067,p037,view,4,daily_wear
user_0067,p037,add_to_cart,5,daily_wear
user_0067,p052,view,1,daily_wear
user_0067,p098,purchase,3,daily_wear
user_0067,p065,view,5,daily_wear
user_0068,p006,click,3,daily_wear
user_0068,p098,view,1,daily_wear
user_0068,p010,view,4,daily_wear
user_0068,p073,view,4,daily_wear
user_0068,p074,click,1,daily_wear
user_0068,p006,view,2,daily_wear
user_0068,p069,view,4,daily_wear
user_0068,p086,click,3,daily_wear
user_0069,p017,add_to_cart,5,daily_wear
user_0069,p065,view,2,daily_wear
user_0069,p006,view,3,daily_wear
user_0069,p065,view,1,daily_wear
user_0069,p048,click,3,daily_wear
user_0069,p072,view,1,daily_wear
user_0069,p006,view,5,daily_wear
user_0069,p017,click,5,daily_wear
user_0069,p075,view,2,daily_wear
user_0069,p023,view,1,daily_wear
user_0069,p098,view,4,daily_wear
user_0069,p074,purchase,5,daily_wear
user_0069,p079,view,1,daily_wear
user_0069,p069,click,1,daily_wear
user_0069,p073,view,2,daily_wear
user_0069,p079,click,3,daily_wear
user_0069,p052,view,1,daily_wear
user_0069,p052,view,2,daily_wear
user_0070,p006,view,4,daily_wear
user_0070,p051,view,5,daily_wear
user_0070,p010,click,3,daily_wear
user_0070,p098,view,3,daily_wear
user_0070,p065,click,5,daily_wear
user_0070,p098,add_to_cart,2,daily_wear
user_0070,p073,view,1,daily_wear
user_0070,p006,add_to_cart,3,daily_wear
user_0070,p052,view,1,daily_wear
user_0070,p074,click,3,daily_wear
user_0070,p019,click,2,daily_wear
user_0070,p037,view,1,daily_wear
user_0070,p023,view,1,daily_wear
user_0070,p073,purchase,2,daily_wear
user_0070,p069,click,2,daily_wear
user_0070,p052,view,1,daily_wear
user_0071,p069,add_to_cart,5,daily_wear
user_0071,p023,click,1,daily_wear
user_0071,p081,click,3,daily_wear
user_0071,p086,view,5,daily_wear
user_0071,p069,click,5,daily_wear
user_0071,p072,view,4,daily_wear
user_0071,p075,purchase,2,daily_wear
user_0071,p048,click,5,daily_wear
user_0072,p081,view,3,daily_wear
user_0072,p006,click,5,daily_wear
user_0072,p072,click,2,daily_wear
user_0072,p082,click,1,daily_wear
user_0072,p074,click,3,daily_wear
user_0072,p073,click,3,daily_wear
user_0072,p086,view,2,daily_wear
user_0072,p023,view,2,daily_wear
user_0072,p075,view,1,daily_wear
user_0072,p006,click,1,daily_wear
user_0072,p086,purchase,2,daily_wear
user_0072,p072,view,2,daily_wear
user_0072,p075,click,3,daily_wear
user_0072,p045,view,3,daily_wear
user_0072,p065,view,5,daily_wear
user_0072,p048,view,2,daily_wear
user_0072,p073,view,2,daily_wear
user_0072,p010,view,2,daily_wear
user_0072,p045,view,4,daily_wear
user_0072,p017,click,3,daily_wear
user_0072,p073,click,5,daily_wear
user_0072,p086,click,3,daily_wear
user_0072,p074,view,2,daily_wear
user_0072,p065,click,2,daily_wear
user_0072,p045,view,1,daily_wear
user_0072,p023,view,1,daily_wear
user_0072,p010,click,5,daily_wear
user_0072,p037,click,1,daily_wear
user_0072,p081,view,4,daily_wear
user_0073,p019,view,2,daily_wear
user_0073,p073,view,1,daily_wear
user_0073,p072,view,5,daily_wear
user_0073,p069,view,1,daily_wear
user_0073,p017,view,3,daily_wear
user_0073,p086,add_to_cart,4,daily_wear
user_0073,p069,view,5,daily_wear
user_0073,p069,view,5,daily_wear
user_0073,p075,view,2,daily_wear
user_0073,p006,view,3,daily_wear
user_0073,p074,view,3,daily_wear
user_0073,p098,view,3,daily_wear
user_0073,p074,purchase,2,daily_wear
user_0073,p075,view,2,daily_wear
user_0073,p045,view,3,daily_wear
user_0073,p023,add_to_cart,4,daily_wear
user_0073,p079,add_to_cart,4,daily_wear
user_0073,p086,add_to_cart,3,daily_wear
user_0073,p052,view,2,daily_wear
user_0073,p051,view,5,daily_wear
user_0073,p051,view,3,daily_wear
user_0073,p048,view,4,daily_wear
user_0073,p075,view,5,daily_wear
user_0073,p037,click,5,daily_wear
user_0073,p045,click,5,daily_wear
user_0073,p073,view,1,daily_wear
user_0073,p069,view,5,daily_wear
user_0074,p079,click,5,daily_wear
user_0074,p045,view,4,daily_wear
user_0074,p045,click,5,daily_wear
user_0074,p075,view,1,daily_wear
user_0074,p082,view,3,daily_wear
user_0074,p023,view,1,daily_wear
user_0074,p079,view,4,daily_wear
user_0074,p017,click,3,daily_wear
user_0074,p079,click,3,daily_wear
user_0074,p006,click,1,daily_wear
user_0074,p065,view,1,daily_wear
user_0074,p006,view,5,daily_wear
user_0074,p098,click,2,daily_wear
user_0074,p045,view,3,daily_wear
user_0074,p051,add_to_cart,3,daily_wear
user_0075,p069,view,2,daily_wear
user_0075,p023,view,1,daily_wear
user_0075,p075,click,2,daily_wear
user_0075,p023,view,2,daily_wear
user_0075,p074,click,3,daily_wear
user_0075,p075,click,1,daily_wear
user_0075,p082,view,3,daily_wear
user_0075,p051,click,1,daily_wear
user_0076,p037,add_to_cart,2,daily_wear
user_0076,p006,view,1,daily_wear
user_0076,p010,view,1,daily_wear
user_0076,p037,view,3,daily_wear
user_0076,p037,click,2,daily_wear
user_0076,p045,click,1,daily_wear
user_0077,p045,click,5,daily_wear
user_0077,p052,view,5,daily_wear
user_0077,p073,view,5,daily_wear
user_0077,p006,view,2,daily_wear
user_0077,p052,click,2,daily_wear
user_0077,p065,add_to_cart,5,daily_wear
user_0077,p023,view,4,daily_wear
user_0077,p082,click,2,daily_wear
user_0077,p074,click,1,daily_wear
user_0077,p048,view,4,daily_wear
user_0077,p019,view,4,daily_wear
user_0077,p045,view,4,daily_wear
user_0077,p098,click,5,daily_wear
user_0077,p086,view,3,daily_wear
user_0077,p037,view,1,daily_wear
user_0077,p051,click,2,daily_wear
user_0077,p074,click,2,daily_wear
user_0078,p098,add_to_cart,2,daily_wear
user_0078,p017,view,1,daily_wear
user_0078,p081,click,1,daily_wear
user_0078,p069,view,1,daily_wear
user_0078,p045,click,5,daily_wear
user_0078,p079,view,2,daily_wear
user_0078,p051,click,4,daily_wear
user_0078,p082,view,5,daily_wear
user_0078,p052,view,3,daily_wear
user_0078,p065,click,3,daily_wear
user_0078,p075,view,1,daily_wear
user_0078,p006,click,4,daily_wear
user_0078,p048,purchase,1,daily_wear
user_0078,p072,view,4,daily_wear
user_0078,p074,view,3,daily_wear
user_0078,p006,view,3,daily_wear
user_0078,p075,click,3,daily_wear
user_0078,p006,view,2,daily_wear
user_0078,p072,click,2,daily_wear
user_0078,p052,view,5,daily_wear
user_0078,p010,click,5,daily_wear
user_0078,p017,add_to_cart,1,daily_wear
user_0078,p074,click,2,daily_wear
user_0078,p098,view,4,daily_wear
user_0078,p017,purchase,2,daily_wear
user_0078,p037,view,2,daily_wear
user_0079,p023,view,5,daily_wear
user_0079,p048,click,2,daily_wear
user_0079,p051,view,2,daily_wear
user_0079,p075,click,5,daily_wear
user_0079,p019,view,3,daily_wear
user_0079,p037,click,3,daily_wear
user_0079,p073,click,4,daily_wear
user_0079,p074,view,3,daily_wear
user_0079,p045,purchase,5,daily_wear
user_0079,p019,click,1,daily_wear
user_0079,p072,click,1,daily_wear
user_0079,p073,view,3,daily_wear
user_0079,p017,view,4,daily_wear
user_0079,p023,click,3,daily_wear
user_0079,p075,add_to_cart,1,daily_wear
user_0079,p075,view,5,daily_wear
user_0079,p006,add_to_cart,1,daily_wear
user_0079,p019,add_to_cart,2,daily_wear
user_0079,p086,view,5,daily_wear
user_0079,p072,click,3,daily_wear
user_0079,p023,purchase,3,daily_wear
user_0079,p037,view,1,daily_wear
user_0079,p082,view,1,daily_wear
user_0079,p023,click,4,daily_wear
user_0080,p075,click,2,daily_wear
user_0080,p065,click,3,daily_wear
user_0080,p065,view,4,daily_wear
user_0080,p052,click,2,daily_wear
user_0080,p074,click,5,daily_wear
user_0080,p075,add_to_cart,4,daily_wear
user_0080,p010,view,4,daily_wear
user_0080,p045,add_to_cart,1,daily_wear
user_0080,p037,view,2,daily_wear
user_0080,p098,add_to_cart,4,daily_wear
user_0080,p051,click,4,daily_wear
user_0080,p086,view,1,daily_wear
user_0080,p065,view,5,daily_wear
user_0080,p037,view,4,daily_wear
user_0080,p006,click,5,daily_wear
user_0080,p023,view,5,daily_wear
user_0080,p019,view,5,daily_wear
user_0080,p098,add_to_cart,4,daily_wear
user_0080,p072,click,1,daily_wear
user_0080,p079,purchase,1,daily_wear
user_0080,p098,view,1,daily_wear
user_0081,p019,view,5,daily_wear
user_0081,p081,view,5,daily_wear
user_0081,p086,click,1,daily_wear
user_0081,p098,view,1,daily_wear
user_0081,p065,view,4,daily_wear
user_0081,p006,view,4,daily_wear
user_0081,p086,view,3,daily_wear
user_0081,p069,view,2,daily_wear
user_0081,p082,click,4,daily_wear
user_0081,p075,view,1,daily_wear
user_0081,p017,view,3,daily_wear
user_0081,p073,click,4,daily_wear
user_0081,p037,click,4,daily_wear
user_0081,p037,click,1,daily_wear
user_0082,p006,view,4,daily_wear
user_0082,p069,view,4,daily_wear
user_0082,p065,view,4,daily_wear
user_0082,p017,view,5,daily_wear
user_0082,p019,add_to_cart,1,daily_wear
user_0082,p072,click,3,daily_wear
user_0082,p010,view,2,daily_wear
user_0082,p010,view,4,daily_wear
user_0083,p069,add_to_cart,2,daily_wear
user_0083,p075,view,1,daily_wear
user_0083,p075,click,3,daily_wear
user_0083,p098,view,3,daily_wear
user_0083,p065,view,4,daily_wear
user_0083,p072,click,3,daily_wear
user_0083,p023,view,1,daily_wear
user_0083,p045,view,5,daily_wear
user_0083,p006,view,1,daily_wear
user_0083,p069,view,5,daily_wear
user_0083,p075,view,1,daily_wear
user_0083,p045,view,2,daily_wear
user_0083,p051,add_to_cart,4,daily_wear
user_0083,p017,view,2,daily_wear
user_0083,p081,view,4,daily_wear
user_0083,p082,view,5,daily_wear
user_0083,p086,view,5,daily_wear
user_0083,p079,view,1,daily_wear
user_0083,p072,view,1,daily_wear
user_0083,p048,view,2,daily_wear
user_0083,p072,view,4,daily_wear
user_0084,p082,click,2,daily_wear
user_0084,p086,add_to_cart,3,daily_wear
user_0084,p074,view,4,daily_wear
user_0084,p045,view,1,daily_wear
user_0084,p074,view,1,daily_wear
user_0084,p073,click,3,daily_wear
user_0084,p048,purchase,3,daily_wear
user_0084,p019,view,3,daily_wear
user_0084,p006,click,5,daily_wear
user_0084,p006,click,3,daily_wear
user_0084,p048,add_to_cart,1,daily_wear
user_0084,p072,view,5,daily_wear
user_0084,p065,view,1,daily_wear
user_0084,p006,view,4,daily_wear
user_0084,p082,view,1,daily_wear
user_0084,p052,click,1,daily_wear
user_0084,p072,view,3,daily_wear
user_0084,p072,add_to_cart,4,daily_wear
user_0084,p045,purchase,5,daily_wear
user_0084,p079,click,2,daily_wear
user_0084,p051,click,1,daily_wear
user_0084,p048,add_to_cart,5,daily_wear
user_0084,p073,view,4,daily_wear
user_0084,p048,click,1,daily_wear
user_0084,p017,view,5,daily_wear
user_0084,p045,view,5,daily_wear
user_0084,p017,click,2,daily_wear
user_0085,p079,add_to_cart,3,daily_wear
user_0085,p069,click,1,daily_wear
user_0085,p052,view,3,daily_wear
user_0085,p086,view,4,daily_wear
user_0085,p081,view,2,daily_wear
user_0085,p051,click,1,daily_wear
user_0085,p082,view,4,daily_wear
user_0085,p017,view,4,daily_wear
user_0085,p006,view,1,daily_wear
user_0085,p098,view,5,daily_wear
user_0085,p023,add_to_cart,5,daily_wear
user_0086,p069,view,2,daily_wear
user_0086,p081,add_to_cart,3,daily_wear
user_0086,p023,view,2,daily_wear
user_0086,p051,view,3,daily_wear
user_0086,p006,view,3,daily_wear
user_0086,p082,view,4,daily_wear
user_0086,p023,view,2,daily_wear
user_0086,p082,view,2,daily_wear
user_0086,p065,view,4,daily_wear
